SAMPLE_FFDI_PATHS,,,,,,,,,,,,,,,,,,,,,
PRESET_PATHS,1,,,,,,,,,,,,,,,,,,,,
PATH_6_17/12/2017,HOUR,,,,,,,,,,,,,,,,,,,,
PATCH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
80,1.453891913,1.9498389177,2.8374639088,3.8377689519,4.0122558107,4.7722644521,6.0467029977,5.4641769704,5.8431151831,5.6390723884,4.9790569355,4.121145005,3.4735294515,2.6097417996,1.9051368583,1.519595331,1.2523634049,0.9268069502,0.7292982613,0.6895578657,0.6161970369
81,1.453891913,1.9498389177,2.8374639088,3.8377689519,4.0122558107,4.7722644521,6.0467029977,5.4641769704,5.8431151831,5.6390723884,4.9790569355,4.121145005,3.4735294515,2.6097417996,1.9051368583,1.519595331,1.2523634049,0.9268069502,0.7292982613,0.6895578657,0.6161970369
82,1.453891913,1.9498389177,2.8374639088,3.8377689519,4.0122558107,4.7722644521,6.0467029977,5.4641769704,5.8431151831,5.6390723884,4.9790569355,4.121145005,3.4735294515,2.6097417996,1.9051368583,1.519595331,1.2523634049,0.9268069502,0.7292982613,0.6895578657,0.6161970369
83,0.8166694965,0.9738667428,1.3422122707,2.0879635249,3.0908594795,4.4050834383,4.8120308105,6.1990075145,7.343453242,7.5562059136,8.291651796,8.0195250621,8.1515590296,6.0643004944,4.350188602,2.8707955915,2.3860020931,2.2435943512,2.011746801,1.9710835164,1.8403088299
84,0.8166694965,0.9738667428,1.3422122707,2.0879635249,3.0908594795,4.4050834383,4.8120308105,6.1990075145,7.343453242,7.5562059136,8.291651796,8.0195250621,8.1515590296,6.0643004944,4.350188602,2.8707955915,2.3860020931,2.2435943512,2.011746801,1.9710835164,1.8403088299
85,0.8166694965,0.9738667428,1.3422122707,2.0879635249,3.0908594795,4.4050834383,4.8120308105,6.1990075145,7.343453242,7.5562059136,8.291651796,8.0195250621,8.1515590296,6.0643004944,4.350188602,2.8707955915,2.3860020931,2.2435943512,2.011746801,1.9710835164,1.8403088299
86,0.8166694965,0.9738667428,1.3422122707,2.0879635249,3.0908594795,4.4050834383,4.8120308105,6.1990075145,7.343453242,7.5562059136,8.291651796,8.0195250621,8.1515590296,6.0643004944,4.350188602,2.8707955915,2.3860020931,2.2435943512,2.011746801,1.9710835164,1.8403088299
87,0.8166694965,0.9738667428,1.3422122707,2.0879635249,3.0908594795,4.4050834383,4.8120308105,6.1990075145,7.343453242,7.5562059136,8.291651796,8.0195250621,8.1515590296,6.0643004944,4.350188602,2.8707955915,2.3860020931,2.2435943512,2.011746801,1.9710835164,1.8403088299
88,0.8166694965,0.9738667428,1.3422122707,2.0879635249,3.0908594795,4.4050834383,4.8120308105,6.1990075145,7.343453242,7.5562059136,8.291651796,8.0195250621,8.1515590296,6.0643004944,4.350188602,2.8707955915,2.3860020931,2.2435943512,2.011746801,1.9710835164,1.8403088299
89,0.8166694965,0.9738667428,1.3422122707,2.0879635249,3.0908594795,4.4050834383,4.8120308105,6.1990075145,7.343453242,7.5562059136,8.291651796,8.0195250621,8.1515590296,6.0643004944,4.350188602,2.8707955915,2.3860020931,2.2435943512,2.011746801,1.9710835164,1.8403088299
90,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
91,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
92,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
93,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
94,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
95,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
96,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
97,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
98,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
99,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
100,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
101,0.6944456812,0.8355447826,1.0543966076,1.3821339803,1.8510789168,2.2029969148,3.2662700205,4.3034570609,4.7990532906,5.7433844807,6.9811849596,7.5587714271,8.1749014964,7.5522736781,5.5684607394,3.1940786294,2.1827786327,1.5998960643,1.198809124,1.0301749759,0.8565767703
