NAME,GRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLAMMABILITY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFDI,,2.5,5,7.5,10,12.5,15,17.5,20,22.5,25,27.5,30,32.5,35,37.5,40,42.5,45,47.5,50,,,,,,,,,,,,,,,,,,,,,
STARTS_PER_KM^2_PER_HOUR_POISSON_PARAMETER,TIME_STEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39,3.4717121621,3.5480601671,3.6147812717,3.6740336334,3.7273222856,3.7757386946,3.8200996497,3.86103234,3.8990288444,3.9344823527,3.967712008,3.998980406,4.0285062125,4.0564734469,4.0830384356,4.1083351044,4.1324790641,4.1555708045,4.1776982222,4.1989386398,,32.4996046359,34.9945996109,37.3497755075,39.5857037547,41.7186737301,43.7617265354,45.7254429975,47.6185228269,49.4482085834,51.2205986559,52.9408811058,54.6135106408,56.2423444178,57.8307475611,59.3816761092,60.8977429968,62.3812710606,63.8343359961,65.2588015794,66.6563486226
,40,4.172888711,4.2646566093,4.3448532762,4.4160727494,4.4801240317,4.5383190307,4.5916395022,4.6408393071,4.686509909,4.7291239097,4.7690649092,4.806648539,4.8421376288,4.8757533641,4.907683644,4.9380894435,4.9671097229,4.9948652678,5.0214617271,5.0469920405,,65.523212758,71.649787965,77.5093756795,83.1384385589,88.566225769,93.8164250742,98.9084559555,103.8584368405,108.679903343,113.3843444352,117.9816072248,122.4802059412,126.8875611308,131.2101867175,135.4538381164,139.623630974,143.7241368413,147.7594613787,151.7333087475,155.6490348255
,41,3.4717121621,3.5480601671,3.6147812717,3.6740336334,3.7273222856,3.7757386946,3.8200996497,3.86103234,3.8990288444,3.9344823527,3.967712008,3.998980406,4.0285062125,4.0564734469,4.0830384356,4.1083351044,4.1324790641,4.1555708045,4.1776982222,4.1989386398,,32.4996046359,34.9945996109,37.3497755075,39.5857037547,41.7186737301,43.7617265354,45.7254429975,47.6185228269,49.4482085834,51.2205986559,52.9408811058,54.6135106408,56.2423444178,57.8307475611,59.3816761092,60.8977429968,62.3812710606,63.8343359961,65.2588015794,66.6563486226
,42,2.8883553267,2.9518744656,3.0073843261,3.0566804274,3.1010149101,3.1412958395,3.178202759,3.2122574699,3.2438693664,3.2733655703,3.3010115984,3.327025922,3.3515904644,3.3748583237,3.3969595588,3.4180055917,3.4380926068,3.4573042085,3.475713524,3.4933848835,,18.1354953838,19.2788386477,20.3469282684,21.3513470377,22.3012217585,23.2038162083,24.0649877046,24.8895229649,25.6813835155,26.4438862055,27.1798375135,27.8916347962,28.581343634,29.2507576457,29.9014453582,30.5347872892,31.1520056427,31.7541882918,32.3423083454,32.917240206
,43,3.4717121621,3.5480601671,3.6147812717,3.6740336334,3.7273222856,3.7757386946,3.8200996497,3.86103234,3.8990288444,3.9344823527,3.967712008,3.998980406,4.0285062125,4.0564734469,4.0830384356,4.1083351044,4.1324790641,4.1555708045,4.1776982222,4.1989386398,,32.4996046359,34.9945996109,37.3497755075,39.5857037547,41.7186737301,43.7617265354,45.7254429975,47.6185228269,49.4482085834,51.2205986559,52.9408811058,54.6135106408,56.2423444178,57.8307475611,59.3816761092,60.8977429968,62.3812710606,63.8343359961,65.2588015794,66.6563486226
,44,2.8883553267,2.9518744656,3.0073843261,3.0566804274,3.1010149101,3.1412958395,3.178202759,3.2122574699,3.2438693664,3.2733655703,3.3010115984,3.327025922,3.3515904644,3.3748583237,3.3969595588,3.4180055917,3.4380926068,3.4573042085,3.475713524,3.4933848835,,18.1354953838,19.2788386477,20.3469282684,21.3513470377,22.3012217585,23.2038162083,24.0649877046,24.8895229649,25.6813835155,26.4438862055,27.1798375135,27.8916347962,28.581343634,29.2507576457,29.9014453582,30.5347872892,31.1520056427,31.7541882918,32.3423083454,32.917240206
,45,2.4030207874,2.4558667132,2.5020491711,2.543061977,2.5799468722,2.6134593386,2.6441647348,2.6724971831,2.6987972868,2.7233372007,2.7463378265,2.7679809257,2.7884178523,2.8077759794,2.8261635119,2.8436731493,2.8603849141,2.8763683625,2.891684334,2.9063863493,,11.1622388375,11.7399822075,12.2753698117,12.7750797711,13.2443815222,13.6874623376,14.1076889962,14.5078033054,14.8900659076,15.256362309,15.60828181,15.9471769443,16.2742087985,16.5903820266,16.896572185,17.1935473287,17.481985261,17.7624874227,18.0355901988,18.3017741775
,46,4.5355594205,4.6353029757,4.7224696301,4.7998788722,4.8694969274,4.9327497229,4.9907043398,5.0441801582,5.0938200462,5.1401376804,5.1835499995,5.2244000672,5.262973556,5.2995108746,5.3342162531,5.3672646566,5.3988071229,5.4289749353,5.4578829244,5.4856321075,,94.1675067023,103.7969473514,113.0709230512,122.0356573735,130.7286082645,139.1803592055,147.4161548749,155.457073487,163.3209090309,171.0228368363,178.5759197706,185.9914976251,193.2794899997,200.4486344533,207.5066761289,214.4605199865,221.3163544104,228.0797521993,234.7557541035,241.3489382636
,47,4.0524280835,4.1415468772,4.2194284713,4.2885920204,4.350794306,4.4073093642,4.45909061,4.5068701424,4.5512223507,4.5926061942,4.6313941991,4.6678928857,4.7023574962,4.7350028311,4.7660113655,4.7955394273,4.8237219654,4.8506762788,4.8765049663,4.9012982847,,58.0871137891,63.350351979,68.3727327164,73.1876304514,77.8217426182,82.2966400806,86.6299711459,90.8363579091,94.9280595549,98.9154663513,102.8074715924,106.6117551896,110.3350026422,113.9830762196,117.5611502265,121.0738192619,124.5251854683,127.9189297125,131.2583700583,134.5465102175
,48,3.3714927086,3.445636742,3.5104317788,3.5679736764,3.6197240216,3.6667427725,3.7098231404,3.7495742085,3.7864738509,3.8209039071,3.8531743073,3.8835400665,3.9122135385,3.9393734303,3.9651715557,3.9897379744,4.0131849597,4.0356101007,4.0570987563,4.0777260175,,29.400405616,31.5877797066,33.6488004682,35.6022230019,37.4628799915,39.2426313337,40.9510877664,42.5961421392,44.1843580901,45.7212565908,47.2115298593,48.6592030978,50.0677585285,51.4402316055,52.7792866722,54.0872770339,55.3662932039,56.6182019957,57.8446784886,59.0472324089
,49,4.0524280835,4.1415468772,4.2194284713,4.2885920204,4.350794306,4.4073093642,4.45909061,4.5068701424,4.5512223507,4.5926061942,4.6313941991,4.6678928857,4.7023574962,4.7350028311,4.7660113655,4.7955394273,4.8237219654,4.8506762788,4.8765049663,4.9012982847,,58.0871137891,63.350351979,68.3727327164,73.1876304514,77.8217426182,82.2966400806,86.6299711459,90.8363579091,94.9280595549,98.9154663513,102.8074715924,106.6117551896,110.3350026422,113.9830762196,117.5611502265,121.0738192619,124.5251854683,127.9189297125,131.2583700583,134.5465102175
,50,3.3714927086,3.445636742,3.5104317788,3.5679736764,3.6197240216,3.6667427725,3.7098231404,3.7495742085,3.7864738509,3.8209039071,3.8531743073,3.8835400665,3.9122135385,3.9393734303,3.9651715557,3.9897379744,4.0131849597,4.0356101007,4.0570987563,4.0777260175,,29.400405616,31.5877797066,33.6488004682,35.6022230019,37.4628799915,39.2426313337,40.9510877664,42.5961421392,44.1843580901,45.7212565908,47.2115298593,48.6592030978,50.0677585285,51.4402316055,52.7792866722,54.0872770339,55.3662932039,56.6182019957,57.8446784886,59.0472324089
,51,2.8049758935,2.8666613973,2.9205688301,2.968441879,3.0114965385,3.0506146604,3.0864561716,3.1195278101,3.1502271519,3.1788718758,3.2057198338,3.2309831904,3.2548386173,3.277434793,3.2988980219,3.3193365096,3.3388436639,3.3575006759,3.3753785615,3.3925397941,,16.6846920546,17.7040775473,18.6550047156,19.5480645667,20.3916008441,21.1922506141,21.9553622696,22.6853034717,23.3856862875,24.059532788,24.7093982185,25.3374638281,25.9456077574,26.5354598232,27.1084444337,27.6658145269,28.2086787267,28.7380232759,29.2547298978,29.7595904926
,52,3.3714927086,3.445636742,3.5104317788,3.5679736764,3.6197240216,3.6667427725,3.7098231404,3.7495742085,3.7864738509,3.8209039071,3.8531743073,3.8835400665,3.9122135385,3.9393734303,3.9651715557,3.9897379744,4.0131849597,4.0356101007,4.0570987563,4.0777260175,,29.400405616,31.5877797066,33.6488004682,35.6022230019,37.4628799915,39.2426313337,40.9510877664,42.5961421392,44.1843580901,45.7212565908,47.2115298593,48.6592030978,50.0677585285,51.4402316055,52.7792866722,54.0872770339,55.3662932039,56.6182019957,57.8446784886,59.0472324089
,53,2.8049758935,2.8666613973,2.9205688301,2.968441879,3.0114965385,3.0506146604,3.0864561716,3.1195278101,3.1502271519,3.1788718758,3.2057198338,3.2309831904,3.2548386173,3.277434793,3.2988980219,3.3193365096,3.3388436639,3.3575006759,3.3753785615,3.3925397941,,16.6846920546,17.7040775473,18.6550047156,19.5480645667,20.3916008441,21.1922506141,21.9553622696,22.6853034717,23.3856862875,24.059532788,24.7093982185,25.3374638281,25.9456077574,26.5354598232,27.1084444337,27.6658145269,28.2086787267,28.7380232759,29.2547298978,29.7595904926
,54,2.3336517215,2.3849721205,2.429821409,2.46965028,2.5054704026,2.5380154497,2.5678344596,2.5953490227,2.6208899096,2.6447214189,2.6670580755,2.6880763937,2.7079233585,2.7267226661,2.7445793975,2.7615835763,2.7778129152,2.7933349624,2.8082088009,2.8224864066,,10.4141710917,10.9364987666,11.4200095257,11.8708365649,12.2938231933,12.6928185762,13.070917086,13.4306378425,13.7740570061,14.1029054274,14.4186413508,14.722505177,15.0155612284,15.2987299961,15.5728133144,15.8385142576,16.0964530162,16.3471796704,16.5911845966,16.8289069916
,55,4.6703813897,4.7730898763,4.8628476068,4.9425578808,5.0142453705,5.0793783897,5.1390557391,5.1941211553,5.245236616,5.292931067,5.3376338408,5.3796981991,5.4194183057,5.4570417159,5.4927787307,5.526809516,5.5592895993,5.5903541663,5.6201214611,5.6486955038,,107.7589891846,119.1309683095,130.1116900926,140.7509876692,151.0894317498,161.1602653921,170.9910082744,180.6046947364,190.0208118445,199.2560105199,208.3246484876,217.2392091845,226.0106282412,234.6485512095,243.1615387184,251.557231634,259.8424854571,268.0234801411,276.1058111862,284.094565327
,56,4.172888711,4.2646566093,4.3448532762,4.4160727494,4.4801240317,4.5383190307,4.5916395022,4.6408393071,4.686509909,4.7291239097,4.7690649092,4.806648539,4.8421376288,4.8757533641,4.907683644,4.9380894435,4.9671097229,4.9948652678,5.0214617271,5.0469920405,,65.523212758,71.649787965,77.5093756795,83.1384385589,88.566225769,93.8164250742,98.9084559555,103.8584368405,108.679903343,113.3843444352,117.9816072248,122.4802059412,126.8875611308,131.2101867175,135.4538381164,139.623630974,143.7241368413,147.7594613787,151.7333087475,155.6490348255
,57,3.4717121621,3.5480601671,3.6147812717,3.6740336334,3.7273222856,3.7757386946,3.8200996497,3.86103234,3.8990288444,3.9344823527,3.967712008,3.998980406,4.0285062125,4.0564734469,4.0830384356,4.1083351044,4.1324790641,4.1555708045,4.1776982222,4.1989386398,,32.4996046359,34.9945996109,37.3497755075,39.5857037547,41.7186737301,43.7617265354,45.7254429975,47.6185228269,49.4482085834,51.2205986559,52.9408811058,54.6135106408,56.2423444178,57.8307475611,59.3816761092,60.8977429968,62.3812710606,63.8343359961,65.2588015794,66.6563486226
,58,4.172888711,4.2646566093,4.3448532762,4.4160727494,4.4801240317,4.5383190307,4.5916395022,4.6408393071,4.686509909,4.7291239097,4.7690649092,4.806648539,4.8421376288,4.8757533641,4.907683644,4.9380894435,4.9671097229,4.9948652678,5.0214617271,5.0469920405,,65.523212758,71.649787965,77.5093756795,83.1384385589,88.566225769,93.8164250742,98.9084559555,103.8584368405,108.679903343,113.3843444352,117.9816072248,122.4802059412,126.8875611308,131.2101867175,135.4538381164,139.623630974,143.7241368413,147.7594613787,151.7333087475,155.6490348255
,59,3.4717121621,3.5480601671,3.6147812717,3.6740336334,3.7273222856,3.7757386946,3.8200996497,3.86103234,3.8990288444,3.9344823527,3.967712008,3.998980406,4.0285062125,4.0564734469,4.0830384356,4.1083351044,4.1324790641,4.1555708045,4.1776982222,4.1989386398,,32.4996046359,34.9945996109,37.3497755075,39.5857037547,41.7186737301,43.7617265354,45.7254429975,47.6185228269,49.4482085834,51.2205986559,52.9408811058,54.6135106408,56.2423444178,57.8307475611,59.3816761092,60.8977429968,62.3812710606,63.8343359961,65.2588015794,66.6563486226
,60,2.8883553267,2.9518744656,3.0073843261,3.0566804274,3.1010149101,3.1412958395,3.178202759,3.2122574699,3.2438693664,3.2733655703,3.3010115984,3.327025922,3.3515904644,3.3748583237,3.3969595588,3.4180055917,3.4380926068,3.4573042085,3.475713524,3.4933848835,,18.1354953838,19.2788386477,20.3469282684,21.3513470377,22.3012217585,23.2038162083,24.0649877046,24.8895229649,25.6813835155,26.4438862055,27.1798375135,27.8916347962,28.581343634,29.2507576457,29.9014453582,30.5347872892,31.1520056427,31.7541882918,32.3423083454,32.917240206
,61,3.4717121621,3.5480601671,3.6147812717,3.6740336334,3.7273222856,3.7757386946,3.8200996497,3.86103234,3.8990288444,3.9344823527,3.967712008,3.998980406,4.0285062125,4.0564734469,4.0830384356,4.1083351044,4.1324790641,4.1555708045,4.1776982222,4.1989386398,,32.4996046359,34.9945996109,37.3497755075,39.5857037547,41.7186737301,43.7617265354,45.7254429975,47.6185228269,49.4482085834,51.2205986559,52.9408811058,54.6135106408,56.2423444178,57.8307475611,59.3816761092,60.8977429968,62.3812710606,63.8343359961,65.2588015794,66.6563486226
,62,2.8883553267,2.9518744656,3.0073843261,3.0566804274,3.1010149101,3.1412958395,3.178202759,3.2122574699,3.2438693664,3.2733655703,3.3010115984,3.327025922,3.3515904644,3.3748583237,3.3969595588,3.4180055917,3.4380926068,3.4573042085,3.475713524,3.4933848835,,18.1354953838,19.2788386477,20.3469282684,21.3513470377,22.3012217585,23.2038162083,24.0649877046,24.8895229649,25.6813835155,26.4438862055,27.1798375135,27.8916347962,28.581343634,29.2507576457,29.9014453582,30.5347872892,31.1520056427,31.7541882918,32.3423083454,32.917240206
,63,2.4030207874,2.4558667132,2.5020491711,2.543061977,2.5799468722,2.6134593386,2.6441647348,2.6724971831,2.6987972868,2.7233372007,2.7463378265,2.7679809257,2.7884178523,2.8077759794,2.8261635119,2.8436731493,2.8603849141,2.8763683625,2.891684334,2.9063863493,,11.1622388375,11.7399822075,12.2753698117,12.7750797711,13.2443815222,13.6874623376,14.1076889962,14.5078033054,14.8900659076,15.256362309,15.60828181,15.9471769443,16.2742087985,16.5903820266,16.896572185,17.1935473287,17.481985261,17.7624874227,18.0355901988,18.3017741775
,64,4.5355594205,4.6353029757,4.7224696301,4.7998788722,4.8694969274,4.9327497229,4.9907043398,5.0441801582,5.0938200462,5.1401376804,5.1835499995,5.2244000672,5.262973556,5.2995108746,5.3342162531,5.3672646566,5.3988071229,5.4289749353,5.4578829244,5.4856321075,,94.1675067023,103.7969473514,113.0709230512,122.0356573735,130.7286082645,139.1803592055,147.4161548749,155.457073487,163.3209090309,171.0228368363,178.5759197706,185.9914976251,193.2794899997,200.4486344533,207.5066761289,214.4605199865,221.3163544104,228.0797521993,234.7557541035,241.3489382636
,65,4.0524280835,4.1415468772,4.2194284713,4.2885920204,4.350794306,4.4073093642,4.45909061,4.5068701424,4.5512223507,4.5926061942,4.6313941991,4.6678928857,4.7023574962,4.7350028311,4.7660113655,4.7955394273,4.8237219654,4.8506762788,4.8765049663,4.9012982847,,58.0871137891,63.350351979,68.3727327164,73.1876304514,77.8217426182,82.2966400806,86.6299711459,90.8363579091,94.9280595549,98.9154663513,102.8074715924,106.6117551896,110.3350026422,113.9830762196,117.5611502265,121.0738192619,124.5251854683,127.9189297125,131.2583700583,134.5465102175
,66,3.3714927086,3.445636742,3.5104317788,3.5679736764,3.6197240216,3.6667427725,3.7098231404,3.7495742085,3.7864738509,3.8209039071,3.8531743073,3.8835400665,3.9122135385,3.9393734303,3.9651715557,3.9897379744,4.0131849597,4.0356101007,4.0570987563,4.0777260175,,29.400405616,31.5877797066,33.6488004682,35.6022230019,37.4628799915,39.2426313337,40.9510877664,42.5961421392,44.1843580901,45.7212565908,47.2115298593,48.6592030978,50.0677585285,51.4402316055,52.7792866722,54.0872770339,55.3662932039,56.6182019957,57.8446784886,59.0472324089
,67,4.0524280835,4.1415468772,4.2194284713,4.2885920204,4.350794306,4.4073093642,4.45909061,4.5068701424,4.5512223507,4.5926061942,4.6313941991,4.6678928857,4.7023574962,4.7350028311,4.7660113655,4.7955394273,4.8237219654,4.8506762788,4.8765049663,4.9012982847,,58.0871137891,63.350351979,68.3727327164,73.1876304514,77.8217426182,82.2966400806,86.6299711459,90.8363579091,94.9280595549,98.9154663513,102.8074715924,106.6117551896,110.3350026422,113.9830762196,117.5611502265,121.0738192619,124.5251854683,127.9189297125,131.2583700583,134.5465102175
,68,3.3714927086,3.445636742,3.5104317788,3.5679736764,3.6197240216,3.6667427725,3.7098231404,3.7495742085,3.7864738509,3.8209039071,3.8531743073,3.8835400665,3.9122135385,3.9393734303,3.9651715557,3.9897379744,4.0131849597,4.0356101007,4.0570987563,4.0777260175,,29.400405616,31.5877797066,33.6488004682,35.6022230019,37.4628799915,39.2426313337,40.9510877664,42.5961421392,44.1843580901,45.7212565908,47.2115298593,48.6592030978,50.0677585285,51.4402316055,52.7792866722,54.0872770339,55.3662932039,56.6182019957,57.8446784886,59.0472324089
,69,2.8049758935,2.8666613973,2.9205688301,2.968441879,3.0114965385,3.0506146604,3.0864561716,3.1195278101,3.1502271519,3.1788718758,3.2057198338,3.2309831904,3.2548386173,3.277434793,3.2988980219,3.3193365096,3.3388436639,3.3575006759,3.3753785615,3.3925397941,,16.6846920546,17.7040775473,18.6550047156,19.5480645667,20.3916008441,21.1922506141,21.9553622696,22.6853034717,23.3856862875,24.059532788,24.7093982185,25.3374638281,25.9456077574,26.5354598232,27.1084444337,27.6658145269,28.2086787267,28.7380232759,29.2547298978,29.7595904926
,70,3.3714927086,3.445636742,3.5104317788,3.5679736764,3.6197240216,3.6667427725,3.7098231404,3.7495742085,3.7864738509,3.8209039071,3.8531743073,3.8835400665,3.9122135385,3.9393734303,3.9651715557,3.9897379744,4.0131849597,4.0356101007,4.0570987563,4.0777260175,,29.400405616,31.5877797066,33.6488004682,35.6022230019,37.4628799915,39.2426313337,40.9510877664,42.5961421392,44.1843580901,45.7212565908,47.2115298593,48.6592030978,50.0677585285,51.4402316055,52.7792866722,54.0872770339,55.3662932039,56.6182019957,57.8446784886,59.0472324089
,71,2.8049758935,2.8666613973,2.9205688301,2.968441879,3.0114965385,3.0506146604,3.0864561716,3.1195278101,3.1502271519,3.1788718758,3.2057198338,3.2309831904,3.2548386173,3.277434793,3.2988980219,3.3193365096,3.3388436639,3.3575006759,3.3753785615,3.3925397941,,16.6846920546,17.7040775473,18.6550047156,19.5480645667,20.3916008441,21.1922506141,21.9553622696,22.6853034717,23.3856862875,24.059532788,24.7093982185,25.3374638281,25.9456077574,26.5354598232,27.1084444337,27.6658145269,28.2086787267,28.7380232759,29.2547298978,29.7595904926
,72,2.3336517215,2.3849721205,2.429821409,2.46965028,2.5054704026,2.5380154497,2.5678344596,2.5953490227,2.6208899096,2.6447214189,2.6670580755,2.6880763937,2.7079233585,2.7267226661,2.7445793975,2.7615835763,2.7778129152,2.7933349624,2.8082088009,2.8224864066,,10.4141710917,10.9364987666,11.4200095257,11.8708365649,12.2938231933,12.6928185762,13.070917086,13.4306378425,13.7740570061,14.1029054274,14.4186413508,14.722505177,15.0155612284,15.2987299961,15.5728133144,15.8385142576,16.0964530162,16.3471796704,16.5911845966,16.8289069916
,73,4.1868512683,4.2789262235,4.3593912299,4.4308490047,4.4951146036,4.5535043241,4.6070032068,4.6563676352,4.7021910516,4.7449476395,4.7850222823,4.8227316676,4.8583395045,4.8920677185,4.9241048378,4.9546123755,4.9837297573,5.0115781728,5.0382636243,5.0638793624,,66.4445011745,72.6795323512,78.6444341166,84.3760343502,89.903885235,95.2519266866,100.4397896126,105.4837714287,110.3975606222,115.1927780129,119.8793852559,124.4659969053,128.9601219735,133.3683528807,137.6965151647,141.9497872741,146.132797507,150.2497028396,154.3042541007,158.299849766
,74,3.7408645964,3.8231316554,3.8950254663,3.958871503,4.0162914801,4.0684614819,4.1162616218,4.1603677126,4.2013099829,4.2395121056,4.275317966,4.3090105182,4.3408253804,4.3709608387,4.3995853389,4.42684319,4.4528589654,4.477740946,4.5015838423,4.524470972,,42.5372583317,46.0747575308,49.4306706872,52.6310319275,55.696540436,58.6438317628,61.4864518013,64.2355755276,66.9005353327,69.4892122804,72.0083293787,74.4636742099,76.8602701899,79.2025100414,81.494260876,83.7389480839,85.9396227257,88.0990164481,90.2195863721,92.3035523198
,75,3.1122816867,3.1807252923,3.2405386817,3.2936565762,3.3414281912,3.3848319919,3.4246002048,3.4612950851,3.4953577663,3.5271407309,3.5569300806,3.5849612243,3.6114301891,3.6365019425,3.6603166264,3.6829943012,3.7046386081,3.7253396333,3.7451761731,3.7642175452,,22.6871219565,24.2364785899,25.6895504271,27.0609297121,28.3621283214,29.6023251107,30.7889370149,31.9280382471,33.0246665178,34.0830484177,35.1067673099,36.0988900409,37.0620638668,37.9985915498,38.9104902524,39.7995382323,40.6673122551,41.515217889,42.3445142098,43.1563341561
,76,3.7408645964,3.8231316554,3.8950254663,3.958871503,4.0162914801,4.0684614819,4.1162616218,4.1603677126,4.2013099829,4.2395121056,4.275317966,4.3090105182,4.3408253804,4.3709608387,4.3995853389,4.42684319,4.4528589654,4.477740946,4.5015838423,4.524470972,,42.5372583317,46.0747575308,49.4306706872,52.6310319275,55.696540436,58.6438317628,61.4864518013,64.2355755276,66.9005353327,69.4892122804,72.0083293787,74.4636742099,76.8602701899,79.2025100414,81.494260876,83.7389480839,85.9396227257,88.0990164481,90.2195863721,92.3035523198
,77,3.1122816867,3.1807252923,3.2405386817,3.2936565762,3.3414281912,3.3848319919,3.4246002048,3.4612950851,3.4953577663,3.5271407309,3.5569300806,3.5849612243,3.6114301891,3.6365019425,3.6603166264,3.6829943012,3.7046386081,3.7253396333,3.7451761731,3.7642175452,,22.6871219565,24.2364785899,25.6895504271,27.0609297121,28.3621283214,29.6023251107,30.7889370149,31.9280382471,33.0246665178,34.0830484177,35.1067673099,36.0988900409,37.0620638668,37.9985915498,38.9104902524,39.7995382323,40.6673122551,41.515217889,42.3445142098,43.1563341561
,78,2.589320476,2.6462634032,2.696026262,2.7402186795,2.7799631606,2.8160737577,2.84915966,2.8796886464,2.9080277258,2.9344701527,2.9592539546,2.9825749846,3.0045963308,3.0254552411,3.0452683091,3.0641354212,3.0821428038,3.0993654057,3.1158687829,3.1317106056,,13.4480785635,14.2022015149,14.9031394389,15.5592152377,16.1769876164,16.7616690444,17.3174539687,17.8477620848,18.3554165721,18.8427753268,19.3118285563,19.7642722982,20.2015644794,20.6249682569,21.0355858797,21.4343854667,21.8222224007,22.199856581,22.5679664687,22.9271606202
,79,3.1122816867,3.1807252923,3.2405386817,3.2936565762,3.3414281912,3.3848319919,3.4246002048,3.4612950851,3.4953577663,3.5271407309,3.5569300806,3.5849612243,3.6114301891,3.6365019425,3.6603166264,3.6829943012,3.7046386081,3.7253396333,3.7451761731,3.7642175452,,22.6871219565,24.2364785899,25.6895504271,27.0609297121,28.3621283214,29.6023251107,30.7889370149,31.9280382471,33.0246665178,34.0830484177,35.1067673099,36.0988900409,37.0620638668,37.9985915498,38.9104902524,39.7995382323,40.6673122551,41.515217889,42.3445142098,43.1563341561
,80,2.589320476,2.6462634032,2.696026262,2.7402186795,2.7799631606,2.8160737577,2.84915966,2.8796886464,2.9080277258,2.9344701527,2.9592539546,2.9825749846,3.0045963308,3.0254552411,3.0452683091,3.0641354212,3.0821428038,3.0993654057,3.1158687829,3.1317106056,,13.4480785635,14.2022015149,14.9031394389,15.5592152377,16.1769876164,16.7616690444,17.3174539687,17.8477620848,18.3554165721,18.8427753268,19.3118285563,19.7642722982,20.2015644794,20.6249682569,21.0355858797,21.4343854667,21.8222224007,22.199856581,22.5679664687,22.9271606202
,81,2.1542331968,2.2016079212,2.2430090546,2.2797757561,2.3128419143,2.3428847953,2.3704112255,2.3958103819,2.4193876046,2.4413868722,2.462006216,2.4814085793,2.4997296467,2.5170836041,2.5335674535,2.5492642973,2.5642458733,2.5785745364,2.5923048272,2.6054847254,,8.7037064086,9.1042515422,9.4740329644,9.817928563,10.1398019716,10.4427265556,10.729172767,11.0011505465,11.2603149249,11.508044219,11.7454983513,11.9736628238,12.193382259,12.4053862855,12.610309752,12.8087086917,13.0010730487,13.1878369186,13.3693868805,13.5460688145
ROC_A^2_PER_HOUR_SD,CONFIGURATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,2,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,3,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,4,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,5,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,6,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,7,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,8,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,9,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
,10,0.1379547905,0.1194452649,0.105315045,0.0941743424,0.0851651835,0.0777292401,0.071487521,0.0661737193,0.0615952301,0.0576093037,0.0541078948,0.0510077205,0.0482435505,0.0457635676,0.043526088,0.0414972004,0.0396490344,0.0379584731,0.0364061811,0.0349758614,,,,,,,,,,,,,,,,,,,,,
